Ano,Função,Resultado Primário,Empenhado,Liquidado,Pago,,,
2017,20 - Agricultura,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,267.618.457,57.121.231,39.041.405,
2017,20 - Agricultura,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,355.333.094,49.384.360,0,
2017,21 - Organização Agrária,0 - Financeira,539.607.545,306.813.870,306.813.870,,,
2017,21 - Organização Agrária,1 - Primária obrigatória, considerada no cálculo do RP,1.060.597.489,947.698.611,947.671.137,,
2017,21 - Organização Agrária,2 - Primária discricionária, considerada no cálculo do RP,1.030.382.667,577.514.150,562.438.333,,
2017,21 - Organização Agrária,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,97.358.427,5.233.542,5.001.903,
2017,21 - Organização Agrária,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,25.960.172,0,0,
2017,22 - Indústria,0 - Financeira,129.359.801,127.453.671,127.453.671,,,
2017,22 - Indústria,1 - Primária obrigatória, considerada no cálculo do RP,1.233.644.000,1.225.252.530,1.206.804.233,,
2017,22 - Indústria,2 - Primária discricionária, considerada no cálculo do RP,901.242.538,819.853.776,816.968.257,,
2017,22 - Indústria,3 - Primária discricionária, PAC, considerada no cálculo do RP,15.676.132,10.807.264,9.749.718,
2017,22 - Indústria,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,13.100.460,633.054,615.779,
2017,23 - Comércio e Serviços,0 - Financeira,1.215.238.585,1.215.238.585,1.215.238.585,,,
2017,23 - Comércio e Serviços,1 - Primária obrigatória, considerada no cálculo do RP,668.399.830,664.225.585,664.225.585,,
2017,23 - Comércio e Serviços,2 - Primária discricionária, considerada no cálculo do RP,708.241.027,207.782.528,207.782.528,,
2017,23 - Comércio e Serviços,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,192.745.792,8.742.733,8.498.983,
2017,24 - Comunicações,0 - Financeira,254.950.810,254.950.810,254.950.810,,,
2017,24 - Comunicações,1 - Primária obrigatória, considerada no cálculo do RP,708.849.810,706.283.934,693.192.632,,
2017,24 - Comunicações,2 - Primária discricionária, considerada no cálculo do RP,277.092.638,207.404.210,206.332.722,,
2017,24 - Comunicações,3 - Primária discricionária, PAC, considerada no cálculo do RP,21.875.846,2.453.447,2.453.447,
2017,25 - Energia,0 - Financeira,63.102.357,62.943.758,62.943.758,,,
2017,25 - Energia,1 - Primária obrigatória, considerada no cálculo do RP,1.483.968.991,1.457.523.028,1.453.706.147,,
2017,25 - Energia,2 - Primária discricionária, considerada no cálculo do RP,342.441.901,263.645.941,263.267.893,,
2017,25 - Energia,3 - Primária discricionária, PAC, considerada no cálculo do RP,22.277.330,18.460.109,18.454.246,
2017,26 - Transporte,0 - Financeira,2.516.292.379,2.516.051.414,2.516.051.414,,,
2017,26 - Transporte,1 - Primária obrigatória, considerada no cálculo do RP,1.722.852.010,1.642.540.168,1.641.766.060,,
2017,26 - Transporte,2 - Primária discricionária, considerada no cálculo do RP,832.037.844,630.971.351,621.851.172,,
2017,26 - Transporte,3 - Primária discricionária, PAC, considerada no cálculo do RP,9.827.131.015,6.099.236.204,6.034.556.644,
2017,26 - Transporte,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,409.086.659,101.276.760,98.883.874,
2017,27 - Desporto e Lazer,0 - Financeira,1.689.994,1.689.994,1.689.994,,,
2017,27 - Desporto e Lazer,1 - Primária obrigatória, considerada no cálculo do RP,45.732.587,45.004.649,44.982.542,,
2017,27 - Desporto e Lazer,2 - Primária discricionária, considerada no cálculo do RP,836.716.086,163.328.357,160.291.742,,
2017,27 - Desporto e Lazer,3 - Primária discricionária, PAC, considerada no cálculo do RP,108.499.503,105.085.132,105.085.132,
2017,27 - Desporto e Lazer,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,301.970.443,750,750,
2017,28 - Encargos Especiais,0 - Financeira,1.001.048.169.943,998.005.576.910,997.994.524.984,,,
2017,28 - Encargos Especiais,1 - Primária obrigatória, considerada no cálculo do RP,299.064.819.436,284.105.142.770,283.893.979.022,,
2017,28 - Encargos Especiais,2 - Primária discricionária, considerada no cálculo do RP,3.700.086.705,3.193.931.489,3.186.153.713,,
2017,28 - Encargos Especiais,3 - Primária discricionária, PAC, considerada no cálculo do RP,6.494.332.213,6.336.402.839,6.336.402.839,
2017,28 - Encargos Especiais,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,2.846.387,500,500,
2017,28 - Encargos Especiais,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,75.352.987,75.352.987,75.352.987,
2018,01 - Legislativa,0 - Financeira,534.559.915,534.499.915,534.499.915,,,
2018,01 - Legislativa,1 - Primária obrigatória, considerada no cálculo do RP,5.618.405.616,5.607.718.170,5.607.279.666,,
2018,01 - Legislativa,2 - Primária discricionária, considerada no cálculo do RP,1.198.946.622,1.060.866.568,1.046.337.167,,
2018,02 - Judiciária,0 - Financeira,3.930.587.078,3.925.343.901,3.925.278.561,,,
2018,02 - Judiciária,1 - Primária obrigatória, considerada no cálculo do RP,26.048.076.897,25.919.895.632,25.910.715.623,,
2018,02 - Judiciária,2 - Primária discricionária, considerada no cálculo do RP,5.896.022.109,5.238.897.023,5.216.660.064,,
2018,02 - Judiciária,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,4.841.398,2.959.903,2.959.198,
2018,03 - Essencial à Justiça,0 - Financeira,1.117.188.577,1.035.735.358,1.035.735.358,,,
2018,03 - Essencial à Justiça,1 - Primária obrigatória, considerada no cálculo do RP,4.814.151.637,4.769.106.349,4.749.555.294,,
2018,03 - Essencial à Justiça,2 - Primária discricionária, considerada no cálculo do RP,1.484.822.754,1.297.223.127,1.286.032.253,,
2018,04 - Administração,0 - Financeira,2.515.116.174,2.454.423.330,2.447.213.698,,,
2018,04 - Administração,1 - Primária obrigatória, considerada no cálculo do RP,19.994.529.858,19.838.686.069,18.396.168.420,,
2018,04 - Administração,2 - Primária discricionária, considerada no cálculo do RP,8.604.400.856,6.325.918.314,6.300.217.379,,
2018,04 - Administração,3 - Primária discricionária, PAC, considerada no cálculo do RP,22.501.916,1.226.837,1.222.247,
2018,04 - Administração,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,8.114.780,2.233.131,2.034.051,
2018,05 - Defesa Nacional,0 - Financeira,542.143.408,500.269.111,500.269.111,,,
2018,05 - Defesa Nacional,1 - Primária obrigatória, considerada no cálculo do RP,60.417.043.856,58.835.488.779,55.536.774.915,,
2018,05 - Defesa Nacional,2 - Primária discricionária, considerada no cálculo do RP,9.884.746.684,7.404.566.194,6.938.065.173,,
2018,05 - Defesa Nacional,3 - Primária discricionária, PAC, considerada no cálculo do RP,5.751.245.875,4.761.699.918,4.425.190.568,
2018,05 - Defesa Nacional,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,228.951.968,21.484.230,17.252.381,
2018,05 - Defesa Nacional,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,47.999.995,0,0,
2018,06 - Segurança Pública,0 - Financeira,1.051.054.917,1.050.654.917,1.050.654.917,,,
2018,06 - Segurança Pública,1 - Primária obrigatória, considerada no cálculo do RP,5.912.568.596,5.879.815.614,5.440.824.094,,
2018,06 - Segurança Pública,2 - Primária discricionária, considerada no cálculo do RP,5.255.219.310,2.358.867.590,2.325.061.831,,
2018,06 - Segurança Pública,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,124.117.042,3.556.935,3.556.935,
2018,06 - Segurança Pública,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,108.591.988,0,0,
2018,07 - Relações Exteriores,0 - Financeira,137.716.382,137.716.382,137.716.382,,,
2018,07 - Relações Exteriores,1 - Primária obrigatória, considerada no cálculo do RP,1.547.240.622,1.547.240.622,1.525.244.100,,
2018,07 - Relações Exteriores,2 - Primária discricionária, considerada no cálculo do RP,1.568.599.647,1.464.447.477,1.460.511.894,,
2018,08 - Assistência Social,0 - Financeira,9.285.293,9.285.293,9.285.293,,,
2018,08 - Assistência Social,1 - Primária obrigatória, considerada no cálculo do RP,85.207.484.251,85.164.233.526,83.108.895.295,,
2018,08 - Assistência Social,2 - Primária discricionária, considerada no cálculo do RP,3.357.337.447,2.754.988.946,2.713.003.921,,
2018,08 - Assistência Social,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,104.696.768,65.532.145,65.436.171,
2018,09 - Previdência Social,0 - Financeira,914.286.778,914.284.294,914.282.547,,,
2018,09 - Previdência Social,1 - Primária obrigatória, considerada no cálculo do RP,681.450.109.149,679.959.572.988,640.288.617.828,,
2018,09 - Previdência Social,2 - Primária discricionária, considerada no cálculo do RP,1.890.090.127,1.726.851.818,1.683.547.898,,
2018,09 - Previdência Social,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,750,0,0,
2018,10 - Saúde,0 - Financeira,1.334.154.119,1.331.370.617,1.317.655.137,,,
2018,10 - Saúde,1 - Primária obrigatória, considerada no cálculo do RP,91.151.685.359,85.733.464.653,84.817.512.270,,
2018,10 - Saúde,2 - Primária discricionária, considerada no cálculo do RP,22.227.670.968,17.788.600.811,17.352.600.492,,
2018,10 - Saúde,3 - Primária discricionária, PAC, considerada no cálculo do RP,647.803.636,213.699.887,213.684.857,
2018,10 - Saúde,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,4.711.370.826,3.742.409.196,3.738.928.697,
2018,10 - Saúde,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,798.967.415,738.775.085,738.775.085,
2018,11 - Trabalho,0 - Financeira,18.063.048.531,17.218.751.719,17.218.748.119,,,
2018,11 - Trabalho,1 - Primária obrigatória, considerada no cálculo do RP,53.675.216.008,53.267.577.410,52.683.111.093,,
2018,11 - Trabalho,2 - Primária discricionária, considerada no cálculo do RP,647.029.786,385.988.173,385.776.622,,
2018,11 - Trabalho,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,6.485.629,1.555.443,1.555.443,
2018,12 - Educação,0 - Financeira,24.035.816.643,18.124.657.029,18.124.049.701,,,
2018,12 - Educação,1 - Primária obrigatória, considerada no cálculo do RP,63.778.071.241,63.152.150.296,59.595.843.921,,
2018,12 - Educação,2 - Primária discricionária, considerada no cálculo do RP,23.627.489.458,18.083.921.609,17.808.565.554,,
2018,12 - Educação,3 - Primária discricionária, PAC, considerada no cálculo do RP,97.710.889,823.816,823.816,
2018,12 - Educação,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,338.275.633,70.611.899,53.038.456,
2018,12 - Educação,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,312.330.897,16.411.634,7.168.773,
2018,13 - Cultura,0 - Financeira,758.357.575,59.119.902,58.600.655,,,
2018,13 - Cultura,1 - Primária obrigatória, considerada no cálculo do RP,417.458.945,416.385.881,387.037.660,,
2018,13 - Cultura,2 - Primária discricionária, considerada no cálculo do RP,597.466.387,450.564.781,438.147.903,,
2018,13 - Cultura,3 - Primária discricionária, PAC, considerada no cálculo do RP,155.806.986,93.911.472,93.911.472,
2018,13 - Cultura,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,70.577.515,12.895.253,10.933.432,
2018,14 - Direitos da Cidadania,0 - Financeira,90.992.634,81.635.711,81.635.711,,,
2018,14 - Direitos da Cidadania,1 - Primária obrigatória, considerada no cálculo do RP,691.624.620,561.785.653,537.731.774,,
2018,14 - Direitos da Cidadania,2 - Primária discricionária, considerada no cálculo do RP,733.325.010,363.655.912,359.964.195,,
2018,14 - Direitos da Cidadania,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,108.569.000,11.828.171,11.713.786,
2018,15 - Urbanismo,0 - Financeira,3.841.539,3.841.539,3.838.839,,,
2018,15 - Urbanismo,1 - Primária obrigatória, considerada no cálculo do RP,909.277.841,898.320.210,841.663.771,,
2018,15 - Urbanismo,2 - Primária discricionária, considerada no cálculo do RP,1.646.729.295,472.577.795,466.003.778,,
2018,15 - Urbanismo,3 - Primária discricionária, PAC, considerada no cálculo do RP,720.833.724,229.310.948,226.176.169,
2018,15 - Urbanismo,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,1.510.023.251,53.123.039,39.964.828,
2018,15 - Urbanismo,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,596.261.882,49.730.612,26.925.881,
2018,16 - Habitação,3 - Primária discricionária, PAC, considerada no cálculo do RP,15.830.688,5.662.424,5.662.424,
2018,16 - Habitação,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,2.699.997,13.3,13.3,
2018,17 - Saneamento,3 - Primária discricionária, PAC, considerada no cálculo do RP,916.074.353,558.613.055,558.392.125,
2018,17 - Saneamento,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,5.076.132,17.5,17.5,
2018,18 - Gestão Ambiental,0 - Financeira,577.714.646,573.700.262,573.700.262,,,
2018,18 - Gestão Ambiental,1 - Primária obrigatória, considerada no cálculo do RP,1.261.914.200,1.234.465.000,1.162.174.313,,
2018,18 - Gestão Ambiental,2 - Primária discricionária, considerada no cálculo do RP,1.128.014.912,643.259.771,628.514.627,,
2018,18 - Gestão Ambiental,3 - Primária discricionária, PAC, considerada no cálculo do RP,1.545.021.019,1.216.635.292,1.096.848.229,
2018,18 - Gestão Ambiental,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,47.351.836,11.072.643,10.930.628,
2018,18 - Gestão Ambiental,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,80.319.741,0,0,
2018,19 - Ciência e Tecnologia,0 - Financeira,1.286.575.054,1.286.573.599,1.286.566.348,,,
2018,19 - Ciência e Tecnologia,1 - Primária obrigatória, considerada no cálculo do RP,1.901.961.766,1.880.189.064,1.725.694.768,,
2018,19 - Ciência e Tecnologia,2 - Primária discricionária, considerada no cálculo do RP,3.672.765.160,3.006.752.265,2.975.224.962,,
2018,19 - Ciência e Tecnologia,3 - Primária discricionária, PAC, considerada no cálculo do RP,377.847.021,356.136.237,356.136.237,
2018,19 - Ciência e Tecnologia,6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP,106.163.615,11.192.596,8.554.778,
2018,19 - Ciência e Tecnologia,7 - Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP,126.873.247,0,0,
2018,20 - Agricultura,0 - Financeira,5.604.249.874,4.630.394.654,4.627.987.138,,,
2018,20 - Agricultura,1 - Primária obrigatória, considerada no cálculo do RP,14.274.444.228,10.429.492.281,10.068.768.165,,
